venue,symbol,underlying,quote_ccy,option_type,strike,expiry_utc,T_years,spot,mark,bid,ask,iv,oi,volume,raw_timestamp_utc,fetch_timestamp_utc,mid,ba_spread_pct,intrinsic_put,intrinsic_call,below_intrinsic_flag
lyra,SOL-20260501-105-P,SOL,USD,put,105.0,2026-05-01T00:00:00+00:00,0.0455231850382103,86.2,19.2,0.0,0.0,0.68901,0.0,0.0,2026-04-14T09:13:24.371000+00:00,2026-04-14T09:13:00.836635+00:00,,,18.799999999999997,,False
lyra,SOL-20260501-105-C,SOL,USD,call,105.0,2026-05-01T00:00:00+00:00,0.0455231850382103,86.2,0.6,0.0,0.0,0.68901,250.0,20798.698,2026-04-14T09:13:25.582000+00:00,2026-04-14T09:13:00.836635+00:00,,,,0.0,False
lyra,SOL-20260501-120-C,SOL,USD,call,120.0,2026-05-01T00:00:00+00:00,0.0455231850382103,86.2,0.1,0.0,0.0,0.78122,0.0,0.0,2026-04-14T09:13:25.988000+00:00,2026-04-14T09:13:00.836635+00:00,,,,0.0,False
lyra,SOL-20260501-88-P,SOL,USD,put,88.0,2026-05-01T00:00:00+00:00,0.0455231850382103,86.2,5.2,250.0,250.0,0.578,0.0,0.0,2026-04-14T09:13:25.234000+00:00,2026-04-14T09:13:00.836635+00:00,250.0,0.0,1.7999999999999972,,False
lyra,SOL-20260501-50-C,SOL,USD,call,50.0,2026-05-01T00:00:00+00:00,0.0455231850382103,86.2,36.3,0.0,0.0,1.1545,0.0,0.0,2026-04-14T09:13:31.849000+00:00,2026-04-14T09:13:00.836635+00:00,,,,36.2,False
lyra,SOL-20260501-130-P,SOL,USD,put,130.0,2026-05-01T00:00:00+00:00,0.0455231850382103,86.2,43.6,0.0,0.0,0.83299,0.0,0.0,2026-04-14T09:13:26.144000+00:00,2026-04-14T09:13:00.836635+00:00,,,43.8,,True
lyra,SOL-20260501-100-P,SOL,USD,put,100.0,2026-05-01T00:00:00+00:00,0.0455231850382103,86.2,14.6,0.0,0.0,0.65413,0.0,0.0,2026-04-14T09:13:25.585000+00:00,2026-04-14T09:13:00.836635+00:00,,,13.799999999999997,,False
lyra,SOL-20260501-95-C,SOL,USD,call,95.0,2026-05-01T00:00:00+00:00,0.0455231850382103,86.2,1.6,250.0,250.0,0.61843,270.0,22466.505,2026-04-14T09:13:33.467000+00:00,2026-04-14T09:13:00.836635+00:00,250.0,0.0,,0.0,False
lyra,SOL-20260501-80-P,SOL,USD,put,80.0,2026-05-01T00:00:00+00:00,0.0455231850382103,86.2,1.9,250.0,250.0,0.62004,1.0,0.0,2026-04-14T09:13:31.849000+00:00,2026-04-14T09:13:00.836635+00:00,250.0,0.0,0.0,,False
lyra,SOL-20260501-70-C,SOL,USD,call,70.0,2026-05-01T00:00:00+00:00,0.0455231850382103,86.2,17.0,0.0,0.0,0.80605,0.0,0.0,2026-04-14T09:13:24.269000+00:00,2026-04-14T09:13:00.836635+00:00,,,,16.200000000000003,False
lyra,SOL-20260501-75-C,SOL,USD,call,75.0,2026-05-01T00:00:00+00:00,0.0455231850382103,86.2,12.4,0.0,0.0,0.7077,0.0,0.0,2026-04-14T09:13:32.005000+00:00,2026-04-14T09:13:00.836635+00:00,,,,11.200000000000003,False
lyra,SOL-20260501-85-P,SOL,USD,put,85.0,2026-05-01T00:00:00+00:00,0.0455231850382103,86.2,3.5,250.0,250.0,0.576,0.0,0.0,2026-04-14T09:13:24.779000+00:00,2026-04-14T09:13:00.836635+00:00,250.0,0.0,0.0,,False
lyra,SOL-20260501-80-C,SOL,USD,call,80.0,2026-05-01T00:00:00+00:00,0.0455231850382103,86.2,8.2,250.0,250.0,0.62004,0.0,0.0,2026-04-14T09:13:25.638000+00:00,2026-04-14T09:13:00.836635+00:00,250.0,0.0,,6.200000000000003,False
lyra,SOL-20260501-84-P,SOL,USD,put,84.0,2026-05-01T00:00:00+00:00,0.0455231850382103,86.2,3.1,250.0,250.0,0.57967,0.0,0.0,2026-04-14T09:13:32.714000+00:00,2026-04-14T09:13:00.836635+00:00,250.0,0.0,0.0,,False
lyra,SOL-20260501-90-P,SOL,USD,put,90.0,2026-05-01T00:00:00+00:00,0.0455231850382103,86.2,6.4,250.0,250.0,0.58658,0.0,0.0,2026-04-14T09:13:33.869000+00:00,2026-04-14T09:13:00.836635+00:00,250.0,0.0,3.799999999999997,,False
lyra,SOL-20260501-84-C,SOL,USD,call,84.0,2026-05-01T00:00:00+00:00,0.0455231850382103,86.2,5.5,250.0,250.0,0.57967,0.0,0.0,2026-04-14T09:13:32.513000+00:00,2026-04-14T09:13:00.836635+00:00,250.0,0.0,,2.200000000000003,False
lyra,SOL-20260501-65-P,SOL,USD,put,65.0,2026-05-01T00:00:00+00:00,0.0455231850382103,86.2,0.4,0.0,0.0,0.9048,0.0,0.0,2026-04-14T09:13:25.180000+00:00,2026-04-14T09:13:00.836635+00:00,,,0.0,,False
lyra,SOL-20260529-300-P,SOL,USD,put,300.0,2026-05-29T00:00:00+00:00,0.12223551380533358,86.2,212.8,0.0,0.0,0.87228,0.0,0.0,2026-04-14T09:13:25.638000+00:00,2026-04-14T09:13:00.836635+00:00,,,213.8,,True
lyra,SOL-20260529-40-C,SOL,USD,call,40.0,2026-05-29T00:00:00+00:00,0.12223551380533358,86.2,46.4,0.0,0.0,1.0299,0.0,0.0,2026-04-14T09:13:34.071000+00:00,2026-04-14T09:13:00.836635+00:00,,,,46.2,False
lyra,SOL-20260529-84-P,SOL,USD,put,84.0,2026-05-29T00:00:00+00:00,0.12223551380533358,86.2,5.9,250.0,250.0,0.59528,0.0,0.0,2026-04-14T09:13:26.549000+00:00,2026-04-14T09:13:00.836635+00:00,250.0,0.0,0.0,,False
lyra,SOL-20260529-60-P,SOL,USD,put,60.0,2026-05-29T00:00:00+00:00,0.12223551380533358,86.2,0.8,0.0,0.0,0.77592,1000.0,0.0,2026-04-14T09:13:33.830000+00:00,2026-04-14T09:13:00.836635+00:00,,,0.0,,False
lyra,SOL-20260529-75-P,SOL,USD,put,75.0,2026-05-29T00:00:00+00:00,0.12223551380533358,86.2,2.8,250.0,250.0,0.63812,101.0,0.0,2026-04-14T09:13:25.587000+00:00,2026-04-14T09:13:00.836635+00:00,250.0,0.0,0.0,,False
lyra,SOL-20260529-50-C,SOL,USD,call,50.0,2026-05-29T00:00:00+00:00,0.12223551380533358,86.2,36.6,0.0,0.0,0.89481,0.0,0.0,2026-04-14T09:13:32.358000+00:00,2026-04-14T09:13:00.836635+00:00,,,,36.2,False
lyra,SOL-20260529-220-P,SOL,USD,put,220.0,2026-05-29T00:00:00+00:00,0.12223551380533358,86.2,133.1,0.0,0.0,0.87228,0.0,0.0,2026-04-14T09:13:34.678000+00:00,2026-04-14T09:13:00.836635+00:00,,,133.8,,True
lyra,SOL-20260529-82-C,SOL,USD,call,82.0,2026-05-29T00:00:00+00:00,0.12223551380533358,86.2,9.5,250.0,250.0,0.6016,0.0,0.0,2026-04-14T09:13:26.495000+00:00,2026-04-14T09:13:00.836635+00:00,250.0,0.0,,4.200000000000003,False
lyra,SOL-20260529-86-P,SOL,USD,put,86.0,2026-05-29T00:00:00+00:00,0.12223551380533358,86.2,6.8,250.0,250.0,0.59076,0.0,0.0,2026-04-14T09:13:25.234000+00:00,2026-04-14T09:13:00.836635+00:00,250.0,0.0,0.0,,False
lyra,SOL-20260529-110-P,SOL,USD,put,110.0,2026-05-29T00:00:00+00:00,0.12223551380533358,86.2,24.9,250.0,250.0,0.62652,300.0,0.0,2026-04-14T09:13:25.587000+00:00,2026-04-14T09:13:00.836635+00:00,250.0,0.0,23.799999999999997,,False
lyra,SOL-20260529-110-C,SOL,USD,call,110.0,2026-05-29T00:00:00+00:00,0.12223551380533358,86.2,1.4,250.0,250.0,0.62652,1000.0,0.0,2026-04-14T09:13:33.668000+00:00,2026-04-14T09:13:00.836635+00:00,250.0,0.0,,0.0,False
lyra,SOL-20260529-95-C,SOL,USD,call,95.0,2026-05-29T00:00:00+00:00,0.12223551380533358,86.2,3.9,250.0,250.0,0.58943,0.0,0.0,2026-04-14T09:13:32.310000+00:00,2026-04-14T09:13:00.836635+00:00,250.0,0.0,,0.0,False
lyra,SOL-20260529-65-P,SOL,USD,put,65.0,2026-05-29T00:00:00+00:00,0.12223551380533358,86.2,1.2,0.0,0.0,0.72323,0.0,0.0,2026-04-14T09:13:32.918000+00:00,2026-04-14T09:13:00.836635+00:00,,,0.0,,False
lyra,SOL-20260529-94-P,SOL,USD,put,94.0,2026-05-29T00:00:00+00:00,0.12223551380533358,86.2,11.7,250.0,250.0,0.5883,0.0,0.0,2026-04-14T09:13:33.527000+00:00,2026-04-14T09:13:00.836635+00:00,250.0,0.0,7.799999999999997,,False
lyra,SOL-20260529-82-P,SOL,USD,put,82.0,2026-05-29T00:00:00+00:00,0.12223551380533358,86.2,5.0,250.0,250.0,0.6016,0.0,0.0,2026-04-14T09:13:32.615000+00:00,2026-04-14T09:13:00.836635+00:00,250.0,0.0,0.0,,False
lyra,SOL-20260529-180-P,SOL,USD,put,180.0,2026-05-29T00:00:00+00:00,0.12223551380533358,86.2,93.2,0.0,0.0,0.83119,0.0,0.0,2026-04-14T09:13:31.748000+00:00,2026-04-14T09:13:00.836635+00:00,,,93.8,,True
lyra,SOL-20260529-88-C,SOL,USD,call,88.0,2026-05-29T00:00:00+00:00,0.12223551380533358,86.2,6.4,250.0,250.0,0.58794,0.0,0.0,2026-04-14T09:13:34.740000+00:00,2026-04-14T09:13:00.836635+00:00,250.0,0.0,,0.0,False
lyra,SOL-20260529-60-C,SOL,USD,call,60.0,2026-05-29T00:00:00+00:00,0.12223551380533358,86.2,27.2,0.0,0.0,0.77592,0.0,0.0,2026-04-14T09:13:34.178000+00:00,2026-04-14T09:13:00.836635+00:00,,,,26.200000000000003,False
lyra,SOL-20260529-75-C,SOL,USD,call,75.0,2026-05-29T00:00:00+00:00,0.12223551380533358,86.2,14.3,250.0,250.0,0.63812,0.0,0.0,2026-04-14T09:13:35.246000+00:00,2026-04-14T09:13:00.836635+00:00,250.0,0.0,,11.200000000000003,False
lyra,SOL-20260529-92-C,SOL,USD,call,92.0,2026-05-29T00:00:00+00:00,0.12223551380533358,86.2,4.8,250.0,250.0,0.58688,0.0,0.0,2026-04-14T09:13:34.782000+00:00,2026-04-14T09:13:00.836635+00:00,250.0,0.0,,0.0,False
lyra,SOL-20260529-100-P,SOL,USD,put,100.0,2026-05-29T00:00:00+00:00,0.12223551380533358,86.2,16.2,250.0,250.0,0.5984,0.0,0.0,2026-04-14T09:13:32.107000+00:00,2026-04-14T09:13:00.836635+00:00,250.0,0.0,13.799999999999997,,False
lyra,SOL-20260529-50-P,SOL,USD,put,50.0,2026-05-29T00:00:00+00:00,0.12223551380533358,86.2,0.3,0.0,0.0,0.89481,0.0,0.0,2026-04-14T09:13:33.424000+00:00,2026-04-14T09:13:00.836635+00:00,,,0.0,,False
lyra,SOL-20260529-84-C,SOL,USD,call,84.0,2026-05-29T00:00:00+00:00,0.12223551380533358,86.2,8.3,250.0,250.0,0.59528,0.0,0.0,2026-04-14T09:13:34.538000+00:00,2026-04-14T09:13:00.836635+00:00,250.0,0.0,,2.200000000000003,False
lyra,SOL-20260529-160-P,SOL,USD,put,160.0,2026-05-29T00:00:00+00:00,0.12223551380533358,86.2,73.4,0.0,0.0,0.78189,0.0,0.0,2026-04-14T09:13:32.656000+00:00,2026-04-14T09:13:00.836635+00:00,,,73.8,,True
lyra,SOL-20260529-70-C,SOL,USD,call,70.0,2026-05-29T00:00:00+00:00,0.12223551380533358,86.2,18.3,250.0,250.0,0.67664,0.0,0.0,2026-04-14T09:13:25.281000+00:00,2026-04-14T09:13:00.836635+00:00,250.0,0.0,,16.200000000000003,False
lyra,SOL-20260529-40-P,SOL,USD,put,40.0,2026-05-29T00:00:00+00:00,0.12223551380533358,86.2,0.1,0.0,0.0,1.0299,0.0,0.0,2026-04-14T09:13:32.715000+00:00,2026-04-14T09:13:00.836635+00:00,,,0.0,,False
lyra,SOL-20260529-100-C,SOL,USD,call,100.0,2026-05-29T00:00:00+00:00,0.12223551380533358,86.2,2.8,250.0,250.0,0.5984,1000.0,8246.02,2026-04-14T09:13:31.545000+00:00,2026-04-14T09:13:00.836635+00:00,250.0,0.0,,0.0,False
lyra,SOL-20260529-95-P,SOL,USD,put,95.0,2026-05-29T00:00:00+00:00,0.12223551380533358,86.2,12.4,250.0,250.0,0.58943,0.0,0.0,2026-04-14T09:13:33.370000+00:00,2026-04-14T09:13:00.836635+00:00,250.0,0.0,8.799999999999997,,False
lyra,SOL-20260529-140-P,SOL,USD,put,140.0,2026-05-29T00:00:00+00:00,0.12223551380533358,86.2,53.6,0.0,0.0,0.72467,0.0,0.0,2026-04-14T09:13:32.308000+00:00,2026-04-14T09:13:00.836635+00:00,,,53.8,,True
lyra,SOL-20260529-120-P,SOL,USD,put,120.0,2026-05-29T00:00:00+00:00,0.12223551380533358,86.2,34.2,0.0,0.0,0.65964,300.0,0.0,2026-04-14T09:13:26.291000+00:00,2026-04-14T09:13:00.836635+00:00,,,33.8,,False
lyra,SOL-20260529-70-P,SOL,USD,put,70.0,2026-05-29T00:00:00+00:00,0.12223551380533358,86.2,1.8,250.0,250.0,0.67664,1128.0,0.0,2026-04-14T09:13:33.019000+00:00,2026-04-14T09:13:00.836635+00:00,250.0,0.0,0.0,,False
lyra,SOL-20260529-98-P,SOL,USD,put,98.0,2026-05-29T00:00:00+00:00,0.12223551380533358,86.2,14.6,250.0,250.0,0.59422,0.0,0.0,2026-04-14T09:13:34.273000+00:00,2026-04-14T09:13:00.836635+00:00,250.0,0.0,11.799999999999997,,False
lyra,SOL-20260529-88-P,SOL,USD,put,88.0,2026-05-29T00:00:00+00:00,0.12223551380533358,86.2,7.9,250.0,250.0,0.58794,0.0,0.0,2026-04-14T09:13:31.806000+00:00,2026-04-14T09:13:00.836635+00:00,250.0,0.0,1.7999999999999972,,False
lyra,SOL-20260529-130-P,SOL,USD,put,130.0,2026-05-29T00:00:00+00:00,0.12223551380533358,86.2,43.8,0.0,0.0,0.69293,0.0,0.0,2026-04-14T09:13:32.797000+00:00,2026-04-14T09:13:00.836635+00:00,,,43.8,,False
lyra,SOL-20260529-105-C,SOL,USD,call,105.0,2026-05-29T00:00:00+00:00,0.12223551380533358,86.2,2.0,250.0,250.0,0.61132,100.0,8246.02,2026-04-14T09:13:25.435000+00:00,2026-04-14T09:13:00.836635+00:00,250.0,0.0,,0.0,False
lyra,SOL-20260529-80-C,SOL,USD,call,80.0,2026-05-29T00:00:00+00:00,0.12223551380533358,86.2,10.7,0.0,2.8,0.60977,302.8,0.0,2026-04-14T09:13:27.960000+00:00,2026-04-14T09:13:00.836635+00:00,,,,6.200000000000003,False
lyra,SOL-20260529-96-P,SOL,USD,put,96.0,2026-05-29T00:00:00+00:00,0.12223551380533358,86.2,13.1,250.0,250.0,0.5908,0.0,0.0,2026-04-14T09:13:26.752000+00:00,2026-04-14T09:13:00.836635+00:00,250.0,0.0,9.799999999999997,,False
lyra,SOL-20260529-94-C,SOL,USD,call,94.0,2026-05-29T00:00:00+00:00,0.12223551380533358,86.2,4.2,250.0,250.0,0.5883,0.0,0.0,2026-04-14T09:13:32.156000+00:00,2026-04-14T09:13:00.836635+00:00,250.0,0.0,,0.0,False
lyra,SOL-20260529-200-P,SOL,USD,put,200.0,2026-05-29T00:00:00+00:00,0.12223551380533358,86.2,113.2,0.0,0.0,0.87228,0.0,0.0,2026-04-14T09:13:33.764000+00:00,2026-04-14T09:13:00.836635+00:00,,,113.8,,True
lyra,SOL-20260529-65-C,SOL,USD,call,65.0,2026-05-29T00:00:00+00:00,0.12223551380533358,86.2,22.6,0.0,0.0,0.72323,0.0,0.0,2026-04-14T09:13:31.546000+00:00,2026-04-14T09:13:00.836635+00:00,,,,21.200000000000003,False
lyra,SOL-20260529-92-P,SOL,USD,put,92.0,2026-05-29T00:00:00+00:00,0.12223551380533358,86.2,10.3,250.0,250.0,0.58688,0.0,0.0,2026-04-14T09:13:34.173000+00:00,2026-04-14T09:13:00.836635+00:00,250.0,0.0,5.799999999999997,,False
lyra,SOL-20260529-120-C,SOL,USD,call,120.0,2026-05-29T00:00:00+00:00,0.12223551380533358,86.2,0.8,0.0,0.0,0.65964,0.0,0.0,2026-04-14T09:13:31.704000+00:00,2026-04-14T09:13:00.836635+00:00,,,,0.0,False
lyra,SOL-20260529-96-C,SOL,USD,call,96.0,2026-05-29T00:00:00+00:00,0.12223551380533358,86.2,3.6,250.0,250.0,0.5908,0.0,0.0,2026-04-14T09:13:34.841000+00:00,2026-04-14T09:13:00.836635+00:00,250.0,0.0,,0.0,False
lyra,SOL-20260529-140-C,SOL,USD,call,140.0,2026-05-29T00:00:00+00:00,0.12223551380533358,86.2,0.3,0.0,0.0,0.72467,0.0,0.0,2026-04-14T09:13:33.325000+00:00,2026-04-14T09:13:00.836635+00:00,,,,0.0,False
lyra,SOL-20260529-80-P,SOL,USD,put,80.0,2026-05-29T00:00:00+00:00,0.12223551380533358,86.2,4.3,250.0,250.0,0.60977,420.0,0.0,2026-04-14T09:13:33.572000+00:00,2026-04-14T09:13:00.836635+00:00,250.0,0.0,0.0,,False
lyra,SOL-20260529-105-P,SOL,USD,put,105.0,2026-05-29T00:00:00+00:00,0.12223551380533358,86.2,20.4,250.0,250.0,0.61132,0.0,0.0,2026-04-14T09:13:35.283000+00:00,2026-04-14T09:13:00.836635+00:00,250.0,0.0,18.799999999999997,,False
lyra,SOL-20260529-90-C,SOL,USD,call,90.0,2026-05-29T00:00:00+00:00,0.12223551380533358,86.2,5.5,250.0,250.0,0.5867,25.0,2053.246,2026-04-14T09:13:25.890000+00:00,2026-04-14T09:13:00.836635+00:00,250.0,0.0,,0.0,False
lyra,SOL-20260529-130-C,SOL,USD,call,130.0,2026-05-29T00:00:00+00:00,0.12223551380533358,86.2,0.4,0.0,0.0,0.69293,0.0,0.0,2026-04-14T09:13:26.796000+00:00,2026-04-14T09:13:00.836635+00:00,,,,0.0,False
lyra,SOL-20260529-85-P,SOL,USD,put,85.0,2026-05-29T00:00:00+00:00,0.12223551380533358,86.2,6.3,250.0,250.0,0.5928,0.0,0.0,2026-04-14T09:13:31.804000+00:00,2026-04-14T09:13:00.836635+00:00,250.0,0.0,0.0,,False
lyra,SOL-20260529-98-C,SOL,USD,call,98.0,2026-05-29T00:00:00+00:00,0.12223551380533358,86.2,3.2,250.0,250.0,0.59422,100.0,8246.02,2026-04-14T09:13:26.145000+00:00,2026-04-14T09:13:00.836635+00:00,250.0,0.0,,0.0,False
lyra,SOL-20260529-85-C,SOL,USD,call,85.0,2026-05-29T00:00:00+00:00,0.12223551380533358,86.2,7.8,250.0,250.0,0.5928,0.0,0.0,2026-04-14T09:13:34.071000+00:00,2026-04-14T09:13:00.836635+00:00,250.0,0.0,,1.2000000000000028,False
lyra,SOL-20260529-90-P,SOL,USD,put,90.0,2026-05-29T00:00:00+00:00,0.12223551380533358,86.2,9.1,250.0,250.0,0.5867,0.0,0.0,2026-04-14T09:13:32.715000+00:00,2026-04-14T09:13:00.836635+00:00,250.0,0.0,3.799999999999997,,False
lyra,SOL-20260529-150-C,SOL,USD,call,150.0,2026-05-29T00:00:00+00:00,0.12223551380533358,86.2,0.2,0.0,0.0,0.75434,0.0,0.0,2026-04-14T09:13:34.741000+00:00,2026-04-14T09:13:00.836635+00:00,,,,0.0,False
lyra,SOL-20260529-150-P,SOL,USD,put,150.0,2026-05-29T00:00:00+00:00,0.12223551380533358,86.2,63.5,0.0,0.0,0.75434,0.0,0.0,2026-04-14T09:13:34.941000+00:00,2026-04-14T09:13:00.836635+00:00,,,63.8,,True
lyra,SOL-20260529-86-C,SOL,USD,call,86.0,2026-05-29T00:00:00+00:00,0.12223551380533358,86.2,7.3,250.0,250.0,0.59076,0.0,0.0,2026-04-14T09:13:32.208000+00:00,2026-04-14T09:13:00.836635+00:00,250.0,0.0,,0.20000000000000284,False
lyra,SOL-20260529-160-C,SOL,USD,call,160.0,2026-05-29T00:00:00+00:00,0.12223551380533358,86.2,0.1,0.0,0.0,0.78189,0.0,0.0,2026-04-14T09:13:26.044000+00:00,2026-04-14T09:13:00.836635+00:00,,,,0.0,False
