supply_mult,demand_mult,imbalance,edge_pct,agent_pnl_usd,side,profitable
0.4,0.4,-0.998606726442685,-14.617190689283854,4.797955068723904,buy_protocol_sell_market,True
0.4,0.5,-0.9982584080533562,-14.617190689283854,4.797955068723904,buy_protocol_sell_market,True
0.4,0.6000000000000001,-0.9979100896640275,-14.617190689283854,4.797955068723904,buy_protocol_sell_market,True
0.4,0.7000000000000001,-0.9975617712746987,-14.617190689283854,4.797955068723904,buy_protocol_sell_market,True
0.4,0.8,-0.9972134528853699,-14.617190689283854,4.797955068723904,buy_protocol_sell_market,True
0.4,0.9000000000000001,-0.9968651344960412,-14.617190689283854,4.797955068723904,buy_protocol_sell_market,True
0.4,1.0,-0.9965168161067124,-14.617190689283854,4.797955068723904,buy_protocol_sell_market,True
0.4,1.1,-0.9961684977173837,-14.617190689283854,4.797955068723904,buy_protocol_sell_market,True
0.4,1.2000000000000002,-0.9958201793280549,-14.617190689283854,4.797955068723904,buy_protocol_sell_market,True
0.4,1.3000000000000003,-0.9954718609387262,-14.617190689283854,4.797955068723904,buy_protocol_sell_market,True
0.4,1.4000000000000004,-0.9951235425493974,-14.617190689283854,4.797955068723904,buy_protocol_sell_market,True
0.4,1.5000000000000004,-0.9947752241600686,-14.617190689283854,4.797955068723904,buy_protocol_sell_market,True
0.4,1.6,-0.9944269057707399,-14.617190689283854,4.797955068723904,buy_protocol_sell_market,True
0.4,1.7000000000000002,-0.9940785873814111,-14.617190689283854,4.797955068723904,buy_protocol_sell_market,True
0.4,1.8000000000000003,-0.9937302689920824,-14.617190689283854,4.797955068723904,buy_protocol_sell_market,True
0.4,1.9000000000000004,-0.9933819506027536,-14.617190689283854,4.797955068723904,buy_protocol_sell_market,True
0.4,2.0000000000000004,-0.9930336322134248,-14.617190689283854,4.797955068723904,buy_protocol_sell_market,True
0.4,2.1000000000000005,-0.9926853138240961,-14.617190689283854,4.797955068723904,buy_protocol_sell_market,True
0.4,2.2,-0.9923369954347673,-14.617190689283854,4.797955068723904,buy_protocol_sell_market,True
0.5,0.4,-0.9988853811541479,-14.617190689283854,4.797955068723904,buy_protocol_sell_market,True
0.5,0.5,-0.998606726442685,-14.617190689283854,4.797955068723904,buy_protocol_sell_market,True
0.5,0.6000000000000001,-0.998328071731222,-14.617190689283854,4.797955068723904,buy_protocol_sell_market,True
0.5,0.7000000000000001,-0.9980494170197589,-14.617190689283854,4.797955068723904,buy_protocol_sell_market,True
0.5,0.8,-0.997770762308296,-14.617190689283854,4.797955068723904,buy_protocol_sell_market,True
0.5,0.9000000000000001,-0.9974921075968329,-14.617190689283854,4.797955068723904,buy_protocol_sell_market,True
0.5,1.0,-0.9972134528853699,-14.617190689283854,4.797955068723904,buy_protocol_sell_market,True
0.5,1.1,-0.996934798173907,-14.617190689283854,4.797955068723904,buy_protocol_sell_market,True
0.5,1.2000000000000002,-0.9966561434624439,-14.617190689283854,4.797955068723904,buy_protocol_sell_market,True
0.5,1.3000000000000003,-0.9963774887509809,-14.617190689283854,4.797955068723904,buy_protocol_sell_market,True
0.5,1.4000000000000004,-0.9960988340395179,-14.617190689283854,4.797955068723904,buy_protocol_sell_market,True
0.5,1.5000000000000004,-0.9958201793280549,-14.617190689283854,4.797955068723904,buy_protocol_sell_market,True
0.5,1.6,-0.9955415246165918,-14.617190689283854,4.797955068723904,buy_protocol_sell_market,True
0.5,1.7000000000000002,-0.9952628699051289,-14.617190689283854,4.797955068723904,buy_protocol_sell_market,True
0.5,1.8000000000000003,-0.9949842151936659,-14.617190689283854,4.797955068723904,buy_protocol_sell_market,True
0.5,1.9000000000000004,-0.9947055604822028,-14.617190689283854,4.797955068723904,buy_protocol_sell_market,True
0.5,2.0000000000000004,-0.9944269057707399,-14.617190689283854,4.797955068723904,buy_protocol_sell_market,True
0.5,2.1000000000000005,-0.9941482510592768,-14.617190689283854,4.797955068723904,buy_protocol_sell_market,True
0.5,2.2,-0.9938695963478138,-14.617190689283854,4.797955068723904,buy_protocol_sell_market,True
0.6000000000000001,0.4,-0.99907115096179,-14.617190689283854,4.797955068723904,buy_protocol_sell_market,True
0.6000000000000001,0.5,-0.9988389387022375,-14.617190689283854,4.797955068723904,buy_protocol_sell_market,True
0.6000000000000001,0.6000000000000001,-0.998606726442685,-14.617190689283854,4.797955068723904,buy_protocol_sell_market,True
0.6000000000000001,0.7000000000000001,-0.9983745141831325,-14.617190689283854,4.797955068723904,buy_protocol_sell_market,True
0.6000000000000001,0.8,-0.99814230192358,-14.617190689283854,4.797955068723904,buy_protocol_sell_market,True
0.6000000000000001,0.9000000000000001,-0.9979100896640275,-14.617190689283854,4.797955068723904,buy_protocol_sell_market,True
0.6000000000000001,1.0,-0.997677877404475,-14.617190689283854,4.797955068723904,buy_protocol_sell_market,True
0.6000000000000001,1.1,-0.9974456651449224,-14.617190689283854,4.797955068723904,buy_protocol_sell_market,True
0.6000000000000001,1.2000000000000002,-0.9972134528853699,-14.617190689283854,4.797955068723904,buy_protocol_sell_market,True
0.6000000000000001,1.3000000000000003,-0.9969812406258174,-14.617190689283854,4.797955068723904,buy_protocol_sell_market,True
0.6000000000000001,1.4000000000000004,-0.9967490283662649,-14.617190689283854,4.797955068723904,buy_protocol_sell_market,True
0.6000000000000001,1.5000000000000004,-0.9965168161067124,-14.617190689283854,4.797955068723904,buy_protocol_sell_market,True
0.6000000000000001,1.6,-0.9962846038471599,-14.617190689283854,4.797955068723904,buy_protocol_sell_market,True
0.6000000000000001,1.7000000000000002,-0.9960523915876074,-14.617190689283854,4.797955068723904,buy_protocol_sell_market,True
0.6000000000000001,1.8000000000000003,-0.9958201793280549,-14.617190689283854,4.797955068723904,buy_protocol_sell_market,True
0.6000000000000001,1.9000000000000004,-0.9955879670685024,-14.617190689283854,4.797955068723904,buy_protocol_sell_market,True
0.6000000000000001,2.0000000000000004,-0.9953557548089499,-14.617190689283854,4.797955068723904,buy_protocol_sell_market,True
0.6000000000000001,2.1000000000000005,-0.9951235425493974,-14.617190689283854,4.797955068723904,buy_protocol_sell_market,True
0.6000000000000001,2.2,-0.9948913302898449,-14.617190689283854,4.797955068723904,buy_protocol_sell_market,True
0.7000000000000001,0.4,-0.9992038436815343,-14.617190689283854,4.797955068723904,buy_protocol_sell_market,True
0.7000000000000001,0.5,-0.9990048046019179,-14.617190689283854,4.797955068723904,buy_protocol_sell_market,True
0.7000000000000001,0.6000000000000001,-0.9988057655223014,-14.617190689283854,4.797955068723904,buy_protocol_sell_market,True
0.7000000000000001,0.7000000000000001,-0.998606726442685,-14.617190689283854,4.797955068723904,buy_protocol_sell_market,True
0.7000000000000001,0.8,-0.9984076873630685,-14.617190689283854,4.797955068723904,buy_protocol_sell_market,True
0.7000000000000001,0.9000000000000001,-0.9982086482834521,-14.617190689283854,4.797955068723904,buy_protocol_sell_market,True
0.7000000000000001,1.0,-0.9980096092038356,-14.617190689283854,4.797955068723904,buy_protocol_sell_market,True
0.7000000000000001,1.1,-0.9978105701242193,-14.617190689283854,4.797955068723904,buy_protocol_sell_market,True
0.7000000000000001,1.2000000000000002,-0.9976115310446028,-14.617190689283854,4.797955068723904,buy_protocol_sell_market,True
0.7000000000000001,1.3000000000000003,-0.9974124919649864,-14.617190689283854,4.797955068723904,buy_protocol_sell_market,True
0.7000000000000001,1.4000000000000004,-0.9972134528853699,-14.617190689283854,4.797955068723904,buy_protocol_sell_market,True
0.7000000000000001,1.5000000000000004,-0.9970144138057535,-14.617190689283854,4.797955068723904,buy_protocol_sell_market,True
0.7000000000000001,1.6,-0.996815374726137,-14.617190689283854,4.797955068723904,buy_protocol_sell_market,True
0.7000000000000001,1.7000000000000002,-0.9966163356465206,-14.617190689283854,4.797955068723904,buy_protocol_sell_market,True
0.7000000000000001,1.8000000000000003,-0.9964172965669043,-14.617190689283854,4.797955068723904,buy_protocol_sell_market,True
0.7000000000000001,1.9000000000000004,-0.9962182574872878,-14.617190689283854,4.797955068723904,buy_protocol_sell_market,True
0.7000000000000001,2.0000000000000004,-0.9960192184076714,-14.617190689283854,4.797955068723904,buy_protocol_sell_market,True
0.7000000000000001,2.1000000000000005,-0.9958201793280549,-14.617190689283854,4.797955068723904,buy_protocol_sell_market,True
0.7000000000000001,2.2,-0.9956211402484385,-14.617190689283854,4.797955068723904,buy_protocol_sell_market,True
0.8,0.4,-0.9993033632213425,-14.617190689283854,4.797955068723904,buy_protocol_sell_market,True
0.8,0.5,-0.9991292040266782,-14.617190689283854,4.797955068723904,buy_protocol_sell_market,True
0.8,0.6000000000000001,-0.9989550448320137,-14.617190689283854,4.797955068723904,buy_protocol_sell_market,True
0.8,0.7000000000000001,-0.9987808856373493,-14.617190689283854,4.797955068723904,buy_protocol_sell_market,True
0.8,0.8,-0.998606726442685,-14.617190689283854,4.797955068723904,buy_protocol_sell_market,True
0.8,0.9000000000000001,-0.9984325672480205,-14.617190689283854,4.797955068723904,buy_protocol_sell_market,True
0.8,1.0,-0.9982584080533562,-14.617190689283854,4.797955068723904,buy_protocol_sell_market,True
0.8,1.1,-0.9980842488586918,-14.617190689283854,4.797955068723904,buy_protocol_sell_market,True
0.8,1.2000000000000002,-0.9979100896640275,-14.617190689283854,4.797955068723904,buy_protocol_sell_market,True
0.8,1.3000000000000003,-0.997735930469363,-14.617190689283854,4.797955068723904,buy_protocol_sell_market,True
0.8,1.4000000000000004,-0.9975617712746987,-14.617190689283854,4.797955068723904,buy_protocol_sell_market,True
0.8,1.5000000000000004,-0.9973876120800343,-14.617190689283854,4.797955068723904,buy_protocol_sell_market,True
0.8,1.6,-0.9972134528853699,-14.617190689283854,4.797955068723904,buy_protocol_sell_market,True
0.8,1.7000000000000002,-0.9970392936907055,-14.617190689283854,4.797955068723904,buy_protocol_sell_market,True
0.8,1.8000000000000003,-0.9968651344960412,-14.617190689283854,4.797955068723904,buy_protocol_sell_market,True
0.8,1.9000000000000004,-0.9966909753013768,-14.617190689283854,4.797955068723904,buy_protocol_sell_market,True
0.8,2.0000000000000004,-0.9965168161067124,-14.617190689283854,4.797955068723904,buy_protocol_sell_market,True
0.8,2.1000000000000005,-0.996342656912048,-14.617190689283854,4.797955068723904,buy_protocol_sell_market,True
0.8,2.2,-0.9961684977173837,-14.617190689283854,4.797955068723904,buy_protocol_sell_market,True
0.9000000000000001,0.4,-0.99938076730786,-14.617190689283854,4.797955068723904,buy_protocol_sell_market,True
0.9000000000000001,0.5,-0.999225959134825,-14.617190689283854,4.797955068723904,buy_protocol_sell_market,True
0.9000000000000001,0.6000000000000001,-0.99907115096179,-14.617190689283854,4.797955068723904,buy_protocol_sell_market,True
0.9000000000000001,0.7000000000000001,-0.998916342788755,-14.617190689283854,4.797955068723904,buy_protocol_sell_market,True
0.9000000000000001,0.8,-0.9987615346157199,-14.617190689283854,4.797955068723904,buy_protocol_sell_market,True
0.9000000000000001,0.9000000000000001,-0.998606726442685,-14.617190689283854,4.797955068723904,buy_protocol_sell_market,True
0.9000000000000001,1.0,-0.99845191826965,-14.617190689283854,4.797955068723904,buy_protocol_sell_market,True
0.9000000000000001,1.1,-0.9982971100966149,-14.617190689283854,4.797955068723904,buy_protocol_sell_market,True
0.9000000000000001,1.2000000000000002,-0.99814230192358,-14.617190689283854,4.797955068723904,buy_protocol_sell_market,True
0.9000000000000001,1.3000000000000003,-0.997987493750545,-14.617190689283854,4.797955068723904,buy_protocol_sell_market,True
0.9000000000000001,1.4000000000000004,-0.9978326855775099,-14.617190689283854,4.797955068723904,buy_protocol_sell_market,True
0.9000000000000001,1.5000000000000004,-0.997677877404475,-14.617190689283854,4.797955068723904,buy_protocol_sell_market,True
0.9000000000000001,1.6,-0.99752306923144,-14.617190689283854,4.797955068723904,buy_protocol_sell_market,True
0.9000000000000001,1.7000000000000002,-0.9973682610584049,-14.617190689283854,4.797955068723904,buy_protocol_sell_market,True
0.9000000000000001,1.8000000000000003,-0.9972134528853699,-14.617190689283854,4.797955068723904,buy_protocol_sell_market,True
0.9000000000000001,1.9000000000000004,-0.997058644712335,-14.617190689283854,4.797955068723904,buy_protocol_sell_market,True
0.9000000000000001,2.0000000000000004,-0.9969038365392999,-14.617190689283854,4.797955068723904,buy_protocol_sell_market,True
0.9000000000000001,2.1000000000000005,-0.9967490283662649,-14.617190689283854,4.797955068723904,buy_protocol_sell_market,True
0.9000000000000001,2.2,-0.99659422019323,-14.617190689283854,4.797955068723904,buy_protocol_sell_market,True
1.0,0.4,-0.999442690577074,-14.617190689283854,4.797955068723904,buy_protocol_sell_market,True
1.0,0.5,-0.9993033632213425,-14.617190689283854,4.797955068723904,buy_protocol_sell_market,True
1.0,0.6000000000000001,-0.999164035865611,-14.617190689283854,4.797955068723904,buy_protocol_sell_market,True
1.0,0.7000000000000001,-0.9990247085098795,-14.617190689283854,4.797955068723904,buy_protocol_sell_market,True
1.0,0.8,-0.9988853811541479,-14.617190689283854,4.797955068723904,buy_protocol_sell_market,True
1.0,0.9000000000000001,-0.9987460537984165,-14.617190689283854,4.797955068723904,buy_protocol_sell_market,True
1.0,1.0,-0.998606726442685,-14.617190689283854,4.797955068723904,buy_protocol_sell_market,True
1.0,1.1,-0.9984673990869535,-14.617190689283854,4.797955068723904,buy_protocol_sell_market,True
1.0,1.2000000000000002,-0.998328071731222,-14.617190689283854,4.797955068723904,buy_protocol_sell_market,True
1.0,1.3000000000000003,-0.9981887443754904,-14.617190689283854,4.797955068723904,buy_protocol_sell_market,True
1.0,1.4000000000000004,-0.9980494170197589,-14.617190689283854,4.797955068723904,buy_protocol_sell_market,True
1.0,1.5000000000000004,-0.9979100896640275,-14.617190689283854,4.797955068723904,buy_protocol_sell_market,True
1.0,1.6,-0.997770762308296,-14.617190689283854,4.797955068723904,buy_protocol_sell_market,True
1.0,1.7000000000000002,-0.9976314349525645,-14.617190689283854,4.797955068723904,buy_protocol_sell_market,True
1.0,1.8000000000000003,-0.9974921075968329,-14.617190689283854,4.797955068723904,buy_protocol_sell_market,True
1.0,1.9000000000000004,-0.9973527802411014,-14.617190689283854,4.797955068723904,buy_protocol_sell_market,True
1.0,2.0000000000000004,-0.9972134528853699,-14.617190689283854,4.797955068723904,buy_protocol_sell_market,True
1.0,2.1000000000000005,-0.9970741255296385,-14.617190689283854,4.797955068723904,buy_protocol_sell_market,True
1.0,2.2,-0.996934798173907,-14.617190689283854,4.797955068723904,buy_protocol_sell_market,True
1.1,0.4,-0.9994933550700673,-14.617190689283854,4.797955068723904,buy_protocol_sell_market,True
1.1,0.5,-0.999366693837584,-14.617190689283854,4.797955068723904,buy_protocol_sell_market,True
1.1,0.6000000000000001,-0.9992400326051009,-14.617190689283854,4.797955068723904,buy_protocol_sell_market,True
1.1,0.7000000000000001,-0.9991133713726177,-14.617190689283854,4.797955068723904,buy_protocol_sell_market,True
1.1,0.8,-0.9989867101401345,-14.617190689283854,4.797955068723904,buy_protocol_sell_market,True
1.1,0.9000000000000001,-0.9988600489076513,-14.617190689283854,4.797955068723904,buy_protocol_sell_market,True
1.1,1.0,-0.9987333876751682,-14.617190689283854,4.797955068723904,buy_protocol_sell_market,True
1.1,1.1,-0.998606726442685,-14.617190689283854,4.797955068723904,buy_protocol_sell_market,True
1.1,1.2000000000000002,-0.9984800652102018,-14.617190689283854,4.797955068723904,buy_protocol_sell_market,True
1.1,1.3000000000000003,-0.9983534039777185,-14.617190689283854,4.797955068723904,buy_protocol_sell_market,True
1.1,1.4000000000000004,-0.9982267427452354,-14.617190689283854,4.797955068723904,buy_protocol_sell_market,True
1.1,1.5000000000000004,-0.9981000815127522,-14.617190689283854,4.797955068723904,buy_protocol_sell_market,True
1.1,1.6,-0.997973420280269,-14.617190689283854,4.797955068723904,buy_protocol_sell_market,True
1.1,1.7000000000000002,-0.9978467590477859,-14.617190689283854,4.797955068723904,buy_protocol_sell_market,True
1.1,1.8000000000000003,-0.9977200978153027,-14.617190689283854,4.797955068723904,buy_protocol_sell_market,True
1.1,1.9000000000000004,-0.9975934365828195,-14.617190689283854,4.797955068723904,buy_protocol_sell_market,True
1.1,2.0000000000000004,-0.9974667753503363,-14.617190689283854,4.797955068723904,buy_protocol_sell_market,True
1.1,2.1000000000000005,-0.9973401141178532,-14.617190689283854,4.797955068723904,buy_protocol_sell_market,True
1.1,2.2,-0.9972134528853699,-14.617190689283854,4.797955068723904,buy_protocol_sell_market,True
1.2000000000000002,0.4,-0.999535575480895,-14.617190689283854,4.797955068723904,buy_protocol_sell_market,True
1.2000000000000002,0.5,-0.9994194693511187,-14.617190689283854,4.797955068723904,buy_protocol_sell_market,True
1.2000000000000002,0.6000000000000001,-0.9993033632213425,-14.617190689283854,4.797955068723904,buy_protocol_sell_market,True
1.2000000000000002,0.7000000000000001,-0.9991872570915662,-14.617190689283854,4.797955068723904,buy_protocol_sell_market,True
1.2000000000000002,0.8,-0.99907115096179,-14.617190689283854,4.797955068723904,buy_protocol_sell_market,True
1.2000000000000002,0.9000000000000001,-0.9989550448320137,-14.617190689283854,4.797955068723904,buy_protocol_sell_market,True
1.2000000000000002,1.0,-0.9988389387022375,-14.617190689283854,4.797955068723904,buy_protocol_sell_market,True
1.2000000000000002,1.1,-0.9987228325724612,-14.617190689283854,4.797955068723904,buy_protocol_sell_market,True
1.2000000000000002,1.2000000000000002,-0.998606726442685,-14.617190689283854,4.797955068723904,buy_protocol_sell_market,True
1.2000000000000002,1.3000000000000003,-0.9984906203129087,-14.617190689283854,4.797955068723904,buy_protocol_sell_market,True
1.2000000000000002,1.4000000000000004,-0.9983745141831325,-14.617190689283854,4.797955068723904,buy_protocol_sell_market,True
1.2000000000000002,1.5000000000000004,-0.9982584080533562,-14.617190689283854,4.797955068723904,buy_protocol_sell_market,True
1.2000000000000002,1.6,-0.99814230192358,-14.617190689283854,4.797955068723904,buy_protocol_sell_market,True
1.2000000000000002,1.7000000000000002,-0.9980261957938037,-14.617190689283854,4.797955068723904,buy_protocol_sell_market,True
1.2000000000000002,1.8000000000000003,-0.9979100896640275,-14.617190689283854,4.797955068723904,buy_protocol_sell_market,True
1.2000000000000002,1.9000000000000004,-0.9977939835342512,-14.617190689283854,4.797955068723904,buy_protocol_sell_market,True
1.2000000000000002,2.0000000000000004,-0.997677877404475,-14.617190689283854,4.797955068723904,buy_protocol_sell_market,True
1.2000000000000002,2.1000000000000005,-0.9975617712746987,-14.617190689283854,4.797955068723904,buy_protocol_sell_market,True
1.2000000000000002,2.2,-0.9974456651449224,-14.617190689283854,4.797955068723904,buy_protocol_sell_market,True
1.3000000000000003,0.4,-0.9995713004439031,-14.617190689283854,4.797955068723904,buy_protocol_sell_market,True
1.3000000000000003,0.5,-0.9994641255548788,-14.617190689283854,4.797955068723904,buy_protocol_sell_market,True
1.3000000000000003,0.6000000000000001,-0.9993569506658546,-14.617190689283854,4.797955068723904,buy_protocol_sell_market,True
1.3000000000000003,0.7000000000000001,-0.9992497757768304,-14.617190689283854,4.797955068723904,buy_protocol_sell_market,True
1.3000000000000003,0.8,-0.9991426008878062,-14.617190689283854,4.797955068723904,buy_protocol_sell_market,True
1.3000000000000003,0.9000000000000001,-0.9990354259987819,-14.617190689283854,4.797955068723904,buy_protocol_sell_market,True
1.3000000000000003,1.0,-0.9989282511097577,-14.617190689283854,4.797955068723904,buy_protocol_sell_market,True
1.3000000000000003,1.1,-0.9988210762207335,-14.617190689283854,4.797955068723904,buy_protocol_sell_market,True
1.3000000000000003,1.2000000000000002,-0.9987139013317092,-14.617190689283854,4.797955068723904,buy_protocol_sell_market,True
1.3000000000000003,1.3000000000000003,-0.998606726442685,-14.617190689283854,4.797955068723904,buy_protocol_sell_market,True
1.3000000000000003,1.4000000000000004,-0.9984995515536608,-14.617190689283854,4.797955068723904,buy_protocol_sell_market,True
1.3000000000000003,1.5000000000000004,-0.9983923766646365,-14.617190689283854,4.797955068723904,buy_protocol_sell_market,True
